Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Pickups,Dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",ME
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Minnesota,9,7,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",MN
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty",Pickups,Dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,17,12,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,11,9,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",SUVs,Dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MS
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty",Motorcycles,Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)","North Carolina",1,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",NC
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Pickups,Dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Trucks,Dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",CT
2003,"Liquefied Petroleum Gas (LPG)",Montana,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",MT
2003,"Liquefied Petroleum Gas (LPG)","New Hampshire",0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",NH
2003,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Heavy Duty",Buses,Non-dedicated,"Propane Fuel Providers",FL
2003,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Heavy Duty",Buses,Dedicated,"Propane Fuel Providers",FL
2003,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",ME
2003,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty",SUVs,Dedicated,"Propane Fuel Providers",ME
2003,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",ME
2003,"Liquefied Petroleum Gas (LPG)",Maine,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",ME
2003,"Liquefied Petroleum Gas (LPG)",Louisiana,0,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2003,"Liquefied Petroleum Gas (LPG)",Louisiana,0,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Pickups,Dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Trucks,Dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",VA
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NC
2003,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Heavy Duty",Buses,Non-dedicated,"Propane Fuel Providers",FL
2003,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Heavy Duty",Buses,Dedicated,"Propane Fuel Providers",FL
2003,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Heavy Duty",Buses,Non-dedicated,"Propane Fuel Providers",FL
2003,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Heavy Duty",Buses,Non-dedicated,"Propane Fuel Providers",MA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Trucks,Dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Missouri,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",MO
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Heavy Duty",Trucks,Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Trucks,Dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",VT
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",OR
2003,"Liquefied Petroleum Gas (LPG)",Oklahoma,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",OK
2003,"Liquefied Petroleum Gas (LPG)",Oklahoma,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",OK
2003,"Liquefied Petroleum Gas (LPG)","South Carolina",0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",SC
2003,"Liquefied Petroleum Gas (LPG)","South Dakota",0,0,"Heavy Duty",Trucks,Non-dedicated,"Natural Gas Providers",SD
2003,"Liquefied Petroleum Gas (LPG)","South Dakota",0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",SD
2003,"Liquefied Petroleum Gas (LPG)","South Dakota",0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",SD
2003,"Liquefied Petroleum Gas (LPG)",Pennsylvania,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Natural Gas Providers",PA
2003,"Liquefied Petroleum Gas (LPG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Natural Gas Providers",PA
2003,"Liquefied Petroleum Gas (LPG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",MD
2003,"Liquefied Petroleum Gas (LPG)","Rhode Island",0,0,"Heavy Duty",Buses,Non-dedicated,"Natural Gas Providers",RI
2003,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",MA
2003,"Liquefied Petroleum Gas (LPG)",Ohio,1,1,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Propane Fuel Providers",OH
2003,"Liquefied Petroleum Gas (LPG)",Ohio,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Propane Fuel Providers",OH
2003,"Liquefied Petroleum Gas (LPG)",Ohio,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Propane Fuel Providers",OH
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Georgia,116,46,"Light Duty",Pickups,Non-dedicated,"State Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Georgia,10,5,"Light Duty",Pickups,Dedicated,"State Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Illinois,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",IL
2003,"Liquefied Petroleum Gas (LPG)",Illinois,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"State Agencies",IL
2003,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"State Agencies",GA
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",MA
2003,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MA
2003,"Liquefied Petroleum Gas (LPG)","New York",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",NY
2003,"Liquefied Petroleum Gas (LPG)",Oklahoma,0,0,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OK
2003,"Liquefied Petroleum Gas (LPG)","New York",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",NY
2003,"Liquefied Petroleum Gas (LPG)","New York",0,0,"Light Duty","Vans (Minivans)",Dedicated,"Natural Gas Providers",NY
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Electricity Providers",NC
2003,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NC
2003,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NC
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Medium Duty",Pickups,Dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)",Massachusetts,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",MA
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)","New Mexico",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Propane Fuel Providers",NM
2003,"Liquefied Petroleum Gas (LPG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NJ
2003,"Liquefied Petroleum Gas (LPG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Electricity Providers",NJ
2003,"Liquefied Petroleum Gas (LPG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NJ
2003,"Liquefied Petroleum Gas (LPG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",NJ
2003,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",HI
2003,"Liquefied Petroleum Gas (LPG)","New York",0,0,"Heavy Duty",Buses,Non-dedicated,"Propane Fuel Providers",NY
2003,"Liquefied Petroleum Gas (LPG)",Alabama,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",AL
2003,"Liquefied Petroleum Gas (LPG)",Alabama,0,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",AL
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Heavy Duty",Buses,Dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Kentucky,0,0,"Heavy Duty",Buses,Non-dedicated,"Electricity Providers",KY
2003,"Liquefied Petroleum Gas (LPG)",Indiana,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",IN
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Vans (Minivans)",Dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",KS
2003,"Liquefied Petroleum Gas (LPG)",Kansas,0,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",KS
